,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
683,ICME_MAVEN_MOESTL_20150827_01,MAVEN,2015-08-27T07:00Z,2015-08-28T06:10Z,2015-08-28T20:00Z,1.6314,144.22,-3.21,37.0,5.9,4.7,0.6,371.4,15.2,13.83,5.9,5.5,0.4,3.9,3.0,0.9,-2.1,2.9,351.8,1.3,1.4,1.4,0.2,6.6,1.1,56203.2,1819.4,379.3,10.4,6.6,3.6,1.5,0.8
684,ICME_MAVEN_MOESTL_20150922_01,MAVEN,2015-09-22T05:50Z,2015-09-22T10:30Z,2015-09-23T04:40Z,1.6487,130.89,-4.06,22.83,5.5,3.6,1.3,362.0,20.0,18.17,5.5,4.4,0.8,-1.1,-2.1,1.1,3.0,1.0,370.3,7.4,9.8,1.3,0.1,5.9,0.4,98951.3,8720.2,345.4,26.0,5.6,3.1,1.2,0.8
685,ICME_MAVEN_MOESTL_20150930_01,MAVEN,2015-09-30T05:10Z,2015-09-30T05:10Z,2015-09-30T23:20Z,1.6529,126.67,-4.29,18.17,13.6,9.3,3.2,278.3,19.6,18.17,13.6,9.3,3.2,-2.3,-8.2,4.0,7.2,3.1,278.3,19.6,-13.9,0.8,0.1,6.2,1.5,959131.9,150113.9,,,,,,
686,ICME_MAVEN_MOESTL_20160105_01,MAVEN,2016-01-05T17:20Z,2016-01-05T17:20Z,2016-01-06T20:30Z,1.6558,71.97,-5.65,27.17,13.7,8.7,3.1,551.9,42.1,27.17,13.7,8.7,3.1,-1.8,-9.3,5.4,0.1,5.5,551.9,42.1,-77.1,1.5,0.8,2.8,1.3,556860.2,474653.9,,,,,,
687,ICME_MAVEN_MOESTL_20160119_01,MAVEN,2016-01-19T01:50Z,2016-01-19T01:50Z,2016-01-21T17:00Z,1.6489,64.24,-5.6,63.17,4.9,3.8,0.7,397.1,11.5,63.17,4.9,3.8,0.7,-0.4,-1.8,1.0,-1.8,2.0,397.1,11.5,6.7,0.6,0.2,2.1,0.9,148073.3,31923.5,,,,,,
688,ICME_MAVEN_MOESTL_20160214_01,MAVEN,2016-02-14T04:10Z,2016-02-14T13:10Z,2016-02-15T20:40Z,1.6308,49.37,-5.31,40.5,7.2,5.2,1.6,433.4,38.1,31.5,7.2,5.9,0.8,-2.2,-3.7,1.0,-3.2,2.0,446.0,33.0,-23.6,1.4,0.4,4.4,2.2,252130.7,86356.2,389.0,13.3,3.9,2.0,1.0,0.6
689,ICME_MAVEN_MOESTL_20160726_01,MAVEN,2016-07-26T19:30Z,2016-07-26T19:30Z,2016-07-28T02:10Z,1.4399,-26.03,1.34,30.67,6.1,5.4,0.8,364.4,9.5,30.67,6.1,5.4,0.8,0.4,-3.0,2.8,-2.2,2.4,364.4,9.5,-0.7,1.6,0.4,7.2,1.7,111626.5,23727.7,,,,,,
690,ICME_MAVEN_MOESTL_20160907_01,MAVEN,2016-09-07T18:00Z,2016-09-08T12:30Z,2016-09-09T11:40Z,1.3997,-42.0,3.62,41.67,7.5,5.5,1.6,414.3,18.0,23.17,7.5,5.9,1.2,0.9,-2.3,3.4,-4.2,1.3,410.3,12.6,13.1,1.5,1.0,5.1,3.4,136514.3,33306.2,419.2,22.1,4.4,1.6,1.4,0.6
691,ICME_MAVEN_MOESTL_20160910_01,MAVEN,2016-09-10T15:30Z,2016-09-10T15:30Z,2016-09-11T14:30Z,1.3981,-42.84,3.73,23.0,7.4,5.5,1.8,376.5,10.6,23.0,7.4,5.5,1.8,-0.3,-1.5,1.2,-0.9,3.9,376.5,10.6,-16.3,1.5,0.6,6.1,2.1,82494.7,13334.4,,,,,,
692,ICME_MAVEN_MOESTL_20170112_01,MAVEN,2017-01-12T08:40Z,2017-01-13T03:00Z,2017-01-13T16:50Z,1.4198,-89.14,4.94,32.17,6.8,4.7,1.5,489.1,45.3,13.83,5.7,5.1,0.4,0.1,-3.3,2.6,-0.1,2.1,535.2,12.6,-13.2,1.9,0.5,4.0,1.2,367911.7,50256.0,454.5,26.2,3.6,1.2,1.3,0.5
693,ICME_MAVEN_MOESTL_20170119_01,MAVEN,2017-01-19T05:50Z,2017-01-19T15:00Z,2017-01-20T18:30Z,1.4262,-91.86,4.74,36.67,5.5,4.3,1.0,347.4,22.5,27.5,5.5,4.8,0.5,3.0,0.8,1.4,1.0,2.8,344.1,24.6,18.7,0.5,0.2,2.6,0.8,287437.6,242820.6,357.1,9.7,2.8,0.7,0.6,0.2
694,ICME_MAVEN_MOESTL_20170703_01,MAVEN,2017-07-03T22:20Z,2017-07-04T21:00Z,2017-07-06T04:40Z,1.6225,-168.71,-2.8,54.33,7.8,4.4,2.2,386.7,23.2,31.67,7.8,6.0,1.5,2.4,0.9,0.9,-3.3,4.5,392.4,28.6,9.2,1.3,0.5,4.8,1.4,369548.7,456549.3,378.7,6.1,2.6,1.2,0.6,0.3
695,ICME_MAVEN_MOESTL_20170722_01,MAVEN,2017-07-22T14:30Z,2017-07-22T14:30Z,2017-07-24T11:50Z,1.6368,-177.51,-3.47,45.33,6.7,4.8,1.3,311.9,19.4,45.33,6.7,4.8,1.3,0.2,-2.4,2.0,-0.2,3.3,311.9,19.4,-0.5,0.8,0.3,4.8,1.4,178292.6,220041.6,,,,,,
696,ICME_MAVEN_MOESTL_20170726_01,MAVEN,2017-07-26T04:30Z,2017-07-26T09:00Z,2017-07-27T12:10Z,1.6396,-179.41,-3.6,31.67,21.4,8.5,5.8,606.8,59.3,27.17,21.4,9.2,6.0,-2.3,-8.1,3.5,6.6,6.2,596.9,58.4,94.0,1.4,0.4,2.4,0.8,1167580.7,1128618.7,666.2,0.0,0.5,0.0,0.4,0.0
697,ICME_PSP_MOESTL_20181111_01,PSP,2018-11-11T17:39Z,2018-11-11T23:51Z,2018-11-12T05:59Z,0.1912,58.59,-2.37,12.33,79.5,65.8,7.4,278.6,24.9,6.13,71.4,62.5,7.0,-2.0,-47.1,20.2,4.3,23.8,288.0,25.3,32.9,42.6,11.2,304.5,55.9,144094.6,35694.0,270.0,21.1,289.9,51.1,35.4,8.0
