,icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std
529,ICME_STEREO_A_JIAN_20120805_01,STEREO-A,2012-08-05T15:37Z,2012-08-06T04:00Z,2012-08-07T06:00Z,0.9652,122.28,-0.11,38.38,15.0,9.6,2.8,443.8,40.2,26.0,15.0,11.1,2.0,-5.5,-12.9,5.4,-3.5,6.6,421.8,25.4,33.0,1.9,2.0,6.7,7.4,29412.7,12200.6,489.9,22.7,9.3,7.9,3.8,3.3
530,ICME_VEX_SGOOD_20120729_01,VEX,2012-07-29T10:59Z,2012-07-29T10:59Z,2012-07-29T17:58Z,0.7277,33.78,3.81,6.98,40.5,30.6,4.7,,,6.98,40.5,30.6,4.7,-7.5,-33.7,8.2,-28.2,3.3,,,,,,,,,,,,,,,
531,ICME_STEREO_B_JIAN_20120728_01,STEREO-B,2012-07-28T14:59Z,2012-07-28T17:08Z,2012-07-29T01:00Z,1.0248,-114.76,-6.74,10.02,11.2,9.7,0.8,422.4,11.8,7.87,11.2,10.0,0.6,-3.9,-8.5,2.4,-8.6,1.7,420.2,11.5,10.3,1.9,0.8,6.3,2.6,69176.9,20536.2,430.4,8.8,12.3,4.2,3.8,1.4
532,ICME_STEREO_B_JIAN_20120723_01,STEREO-B,2012-07-23T21:21Z,2012-07-24T20:00Z,2012-07-25T12:00Z,1.0223,-114.79,-6.91,38.65,12.4,8.0,2.3,340.1,19.2,16.0,12.4,10.1,1.7,-5.6,-11.5,4.9,2.3,6.2,332.2,8.4,-3.9,1.3,0.6,7.1,3.4,40028.0,14354.9,345.7,22.4,10.8,4.8,2.2,1.1
533,ICME_STEREO_A_JIAN_20120723_01,STEREO-A,2012-07-23T20:55Z,2012-07-23T22:55Z,2012-07-24T23:10Z,0.964,121.32,1.63,26.25,109.0,36.7,27.0,,,24.25,109.0,37.8,27.7,-10.5,-55.2,25.8,-3.7,23.3,,,,,,,,,,,,,,,
534,ICME_STEREO_A_JIAN_20120720_01,STEREO-A,2012-07-20T22:43Z,2012-07-21T11:40Z,2012-07-22T02:30Z,0.9638,121.13,1.95,27.78,22.7,9.0,2.5,656.1,35.9,14.83,12.6,7.7,1.6,-1.0,-7.6,2.2,-3.6,3.6,629.1,20.1,18.7,3.4,1.8,5.1,2.5,36179.0,29076.3,687.1,22.4,15.3,4.4,12.2,3.8
535,ICME_VEX_SGOOD_20120718_01,VEX,2012-07-18T16:34Z,2012-07-18T23:51Z,2012-07-19T16:43Z,0.728,27.2,3.58,24.15,33.1,16.2,6.3,,,16.87,27.4,14.8,5.4,8.4,1.5,4.3,7.2,3.7,,,,,,,,,,,,,,,
536,ICME_STEREO_A_JIAN_20120717_01,STEREO-A,2012-07-17T03:40Z,2012-07-17T03:40Z,2012-07-18T00:25Z,0.9634,120.78,2.5,20.75,7.2,5.9,0.5,347.1,9.0,20.75,7.2,5.9,0.5,-1.8,-6.8,1.7,4.5,1.3,347.1,9.0,15.5,0.6,0.3,3.1,1.4,16838.3,7697.7,,,,,,
537,ICME_STEREO_A_JIAN_20120716_01,STEREO-A,2012-07-16T00:45Z,2012-07-16T00:45Z,2012-07-16T18:00Z,0.9633,120.69,2.64,17.25,8.0,6.9,0.4,350.3,14.7,17.25,8.0,6.9,0.4,-0.7,-5.4,2.1,4.7,0.9,350.3,14.7,9.2,0.0,0.0,0.2,0.1,43187.6,25547.0,,,,,,
538,ICME_Wind_MOESTL_20120714_01,Wind,2012-07-14T17:38Z,2012-07-15T06:14Z,2012-07-17T03:22Z,1.0077,0.14,4.39,57.73,27.7,15.8,6.0,517.4,82.2,45.13,27.7,16.6,6.1,-11.9,-20.1,5.9,0.0,6.5,489.4,68.2,,0.9,1.2,1.8,2.0,47509.3,41542.4,617.0,39.6,16.2,6.3,10.5,4.4
539,ICME_MES_WINSLOW_20120713_01,MESSENGER,2012-07-13T10:52Z,2012-07-13T13:44Z,2012-07-14T02:46Z,0.4664,-29.61,-3.1,15.9,79.5,42.8,14.9,,,13.03,79.5,53.4,17.0,29.4,-17.3,22.7,-15.1,29.8,,,,,,,,,,,,,,,
540,ICME_STEREO_A_JIAN_20120710_01,STEREO-A,2012-07-10T18:55Z,2012-07-11T09:10Z,2012-07-13T04:00Z,0.9628,120.29,3.2,57.08,15.7,7.4,2.8,571.7,78.4,42.83,15.7,6.8,2.9,1.7,-6.3,4.0,0.8,3.1,552.5,80.9,76.8,1.7,2.2,2.8,2.9,40167.6,27059.2,629.7,22.3,12.1,2.6,8.0,1.8
541,ICME_Wind_NASA_20120708_01,Wind,2012-07-08T02:10Z,2012-07-08T07:58Z,2012-07-10T01:42Z,1.0078,0.19,3.7,47.53,12.5,9.8,2.6,415.1,20.5,41.73,12.5,10.6,1.6,-4.1,-11.9,6.4,0.9,6.7,416.1,21.4,-11.0,2.2,1.2,7.6,4.0,35143.2,31505.7,408.1,10.3,13.9,3.1,3.9,0.9
542,ICME_VEX_SGOOD_20120707_01,VEX,2012-07-07T20:19Z,2012-07-07T20:19Z,2012-07-08T04:07Z,0.7282,20.16,2.97,7.8,30.3,27.2,1.2,,,7.8,30.3,27.2,1.2,10.4,-22.1,9.4,23.1,3.2,,,,,,,,,,,,,,,
543,ICME_STEREO_B_JIAN_20120704_01,STEREO-B,2012-07-04T06:56Z,2012-07-04T11:40Z,2012-07-05T12:50Z,1.0109,-115.39,-7.3,29.9,39.5,21.7,6.7,638.4,49.8,25.17,32.9,21.1,6.5,-2.5,-18.7,13.1,-13.3,10.3,631.7,50.3,32.4,3.4,2.6,4.7,3.2,76138.2,54384.3,674.4,26.3,23.9,10.2,18.3,8.4
544,ICME_STEREO_B_JIAN_20120628_01,STEREO-B,2012-06-28T08:38Z,2012-06-28T08:38Z,2012-06-30T02:20Z,1.0081,-115.67,-7.25,41.7,6.0,4.7,0.5,489.5,59.7,41.7,6.0,4.7,0.5,-1.5,-4.4,0.8,0.6,1.5,489.5,59.7,98.0,1.0,0.8,2.7,2.4,49898.1,21424.9,,,,,,
545,ICME_STEREO_A_JIAN_20120625_01,STEREO-A,2012-06-25T20:55Z,2012-06-25T20:55Z,2012-06-29T11:30Z,0.9613,118.86,4.92,86.58,13.9,6.7,1.9,383.5,36.7,86.58,13.9,6.7,1.9,1.4,-11.9,2.5,-0.0,4.9,383.5,36.7,2.9,1.0,1.2,3.5,3.6,54727.8,40380.8,,,,,,
546,ICME_MES_WINSLOW_20120620_01,MESSENGER,2012-06-20T18:16Z,2012-06-20T19:24Z,2012-06-21T09:38Z,0.4063,-76.72,-2.38,15.37,79.5,42.5,7.3,,,14.23,79.5,43.7,6.8,-13.4,-48.4,19.7,7.7,28.8,,,,,,,,,,,,,,,
547,ICME_STEREO_A_JIAN_20120620_01,STEREO-A,2012-06-20T08:20Z,2012-06-20T08:20Z,2012-06-21T04:27Z,0.9607,118.31,5.44,20.12,16.2,11.8,2.4,359.6,6.2,20.12,16.2,11.8,2.4,4.7,-8.8,5.8,8.7,1.5,359.6,6.2,0.9,1.1,0.4,4.9,1.8,20277.7,7216.0,,,,,,
548,ICME_STEREO_B_JIAN_20120618_01,STEREO-B,2012-06-18T08:00Z,2012-06-18T23:47Z,2012-06-20T10:00Z,1.0046,-116.17,-7.01,50.0,11.7,9.4,1.6,445.7,42.7,34.22,11.3,10.0,0.9,-3.1,-9.5,5.6,-0.7,5.7,443.2,38.2,36.5,1.7,1.4,5.4,4.0,46978.1,44365.1,451.3,50.6,6.5,2.5,2.1,0.7
549,ICME_Wind_MOESTL_20120616_01,Wind,2012-06-16T19:34Z,2012-06-16T22:01Z,2012-06-17T11:23Z,1.0063,0.24,1.31,15.82,41.0,29.1,9.0,455.9,40.4,13.37,41.0,30.3,9.0,-1.1,-18.0,16.5,-21.2,14.3,450.6,39.4,,8.6,6.0,23.8,13.0,62775.2,18339.4,488.3,30.5,44.6,16.5,18.5,8.8
550,ICME_VEX_MOESTL_20120616_01,VEX,2012-06-16T04:12Z,2012-06-16T04:12Z,2012-06-16T08:54Z,0.7272,6.44,1.1,4.7,86.2,52.5,14.6,,,4.7,86.2,52.5,14.6,-24.0,-45.4,13.2,-32.8,33.5,,,,,,,,,,,,,,,
551,ICME_VEX_MOESTL_20120615_01,VEX,2012-06-15T19:26Z,2012-06-15T19:26Z,2012-06-16T02:27Z,0.727,6.21,1.03,7.02,36.4,28.5,4.3,,,7.02,36.4,28.5,4.3,22.9,1.6,6.1,-1.5,16.0,,,,,,,,,,,,,,,
552,ICME_STEREO_B_JIAN_20120611_01,STEREO-B,2012-06-11T21:06Z,2012-06-12T03:00Z,2012-06-12T19:21Z,1.0025,-116.56,-6.72,22.25,14.8,10.2,1.8,430.1,11.3,16.35,12.1,9.4,1.2,0.6,-6.6,3.0,5.9,2.4,432.0,11.0,13.9,2.6,0.8,8.3,2.5,91911.0,28492.1,425.1,10.5,15.9,4.0,4.8,1.3
553,ICME_Wind_NASA_20120611_01,Wind,2012-06-11T02:52Z,2012-06-11T11:31Z,2012-06-12T05:16Z,,,,26.4,10.7,7.8,1.7,406.7,14.3,17.75,10.7,8.7,1.3,-4.6,-9.4,2.8,1.5,5.8,408.2,13.2,-17.8,0.9,0.4,3.2,1.5,66515.1,85320.3,403.7,15.7,3.9,1.4,1.1,0.5
554,ICME_STEREO_A_JIAN_20120528_01,STEREO-A,2012-05-28T02:48Z,2012-05-28T09:00Z,2012-05-29T04:22Z,0.9586,115.91,6.98,25.57,45.1,22.3,12.2,760.6,37.1,19.37,45.1,20.5,12.3,-6.6,-27.5,6.2,3.4,7.0,761.2,39.6,,1.6,0.7,1.6,0.7,37530.0,12277.5,759.8,32.7,21.5,7.5,21.0,7.7
555,ICME_MES_WINSLOW_20120525_01,MESSENGER,2012-05-25T08:22Z,2012-05-25T12:46Z,2012-05-26T15:48Z,0.3117,170.03,3.38,31.43,78.2,58.7,10.1,,,27.03,78.2,57.0,12.4,32.5,1.9,14.0,17.5,28.4,,,,,,,,,,,,,,,
556,ICME_STEREO_A_JIAN_20120524_01,STEREO-A,2012-05-24T01:00Z,2012-05-24T01:00Z,2012-05-24T19:22Z,0.9583,115.45,7.14,18.37,9.5,7.7,0.9,423.8,17.1,18.37,9.5,7.7,0.9,-3.6,-8.2,1.9,6.0,1.7,423.8,17.1,5.2,1.6,0.5,5.2,1.8,62500.0,19520.7,,,,,,
557,ICME_STEREO_A_JIAN_20120518_01,STEREO-A,2012-05-18T12:43Z,2012-05-18T21:22Z,2012-05-19T09:12Z,0.9579,114.9,7.27,20.48,19.1,10.2,3.9,781.8,29.4,11.83,10.5,7.5,1.4,-5.1,-9.0,1.7,-0.5,3.0,779.1,34.7,,0.8,0.5,0.7,0.4,124808.2,58447.9,784.1,23.5,6.0,1.7,6.2,1.7
558,ICME_Wind_NASA_20120516_01,Wind,2012-05-16T12:28Z,2012-05-16T16:04Z,2012-05-18T02:11Z,1.0002,0.11,-2.42,37.72,13.6,9.1,2.1,376.9,20.6,34.12,13.6,9.6,1.6,3.9,-10.1,4.6,3.7,5.3,374.0,19.5,2.2,1.4,0.6,6.0,2.3,24877.5,23831.5,403.6,7.5,7.6,2.2,2.1,0.6
559,ICME_STEREO_B_JIAN_20120512_01,STEREO-B,2012-05-12T23:08Z,2012-05-13T03:00Z,2012-05-14T04:30Z,1.0002,-118.17,-4.36,29.37,13.7,10.3,1.8,407.0,35.7,25.5,13.7,10.6,1.8,1.5,-8.2,3.3,7.5,2.7,415.3,30.5,-50.8,1.0,0.6,3.6,3.1,62747.6,42884.7,351.8,8.1,13.3,5.4,2.7,1.1
560,ICME_STEREO_B_JIAN_20120509_01,STEREO-B,2012-05-09T13:30Z,2012-05-09T13:30Z,2012-05-10T10:40Z,1.0006,-118.32,-3.99,21.17,7.6,5.9,1.0,415.5,34.4,21.17,7.6,5.9,1.0,-4.4,-7.4,1.5,-1.1,1.7,415.5,34.4,21.5,0.8,0.6,2.6,1.7,29687.9,21232.3,,,,,,
561,ICME_STEREO_B_JIAN_20120508_01,STEREO-B,2012-05-08T14:55Z,2012-05-08T18:35Z,2012-05-09T10:16Z,1.0007,-118.35,-3.91,19.35,28.0,19.5,5.7,423.9,24.5,15.68,28.0,18.8,6.0,5.6,-10.8,10.7,-13.9,5.3,424.1,26.1,-13.0,1.1,1.0,3.5,3.4,93094.8,53988.8,423.1,16.2,41.4,12.0,12.5,3.9
562,ICME_Wind_NASA_20120503_01,Wind,2012-05-03T00:59Z,2012-05-04T03:36Z,2012-05-05T11:23Z,0.9971,0.01,-3.8,58.4,9.6,6.0,1.5,304.8,11.1,31.78,8.1,6.5,1.2,-0.3,-3.7,1.8,-4.1,1.8,310.0,11.1,6.9,0.7,0.2,4.6,1.5,20112.4,10872.7,298.9,7.5,14.8,4.2,2.2,0.6
563,ICME_VEX_SGOOD_20120502_01,VEX,2012-05-02T00:43Z,2012-05-02T15:12Z,2012-05-04T01:32Z,0.7215,-22.07,-3.17,48.82,20.8,11.3,3.2,,,34.33,18.5,11.6,2.8,-3.6,-10.7,5.1,-9.0,2.9,,,,,,,,,,,,,,,
564,ICME_Wind_NASA_20120423_01,Wind,2012-04-23T02:15Z,2012-04-23T16:48Z,2012-04-24T02:52Z,0.9946,-0.07,-4.85,24.62,15.9,12.5,2.5,379.5,9.9,10.07,15.9,14.5,0.9,-9.2,-15.1,3.7,9.3,2.6,372.7,9.3,-4.9,2.8,1.1,12.4,5.2,27172.0,7731.0,384.3,7.2,23.6,6.7,5.8,1.8
565,ICME_STEREO_A_JIAN_20120419_01,STEREO-A,2012-04-19T10:07Z,2012-04-19T10:07Z,2012-04-19T21:00Z,0.9565,112.04,6.75,10.88,21.8,19.3,2.0,370.5,9.0,10.88,21.8,19.3,2.0,15.6,1.0,3.8,5.4,3.6,370.5,9.0,-11.9,2.9,1.0,12.5,4.1,42837.7,15672.9,,,,,,
566,ICME_STEREO_B_JIAN_20120417_01,STEREO-B,2012-04-17T03:36Z,2012-04-17T09:40Z,2012-04-18T09:05Z,1.0067,-118.84,-1.39,29.48,11.9,6.0,1.6,603.4,42.3,23.42,8.2,5.4,1.0,-1.6,-5.9,2.5,3.0,1.5,593.5,40.3,69.4,0.9,0.5,1.5,0.7,101736.2,91245.3,642.1,23.1,1.3,0.4,0.9,0.3
567,ICME_Wind_NASA_20120411_01,Wind,2012-04-11T06:28Z,2012-04-11T06:28Z,2012-04-12T03:36Z,0.9916,-0.16,-5.89,21.13,11.6,7.3,1.3,329.1,11.6,21.13,11.6,7.3,1.3,3.4,-7.9,4.0,2.5,3.8,329.1,11.6,-18.8,1.8,0.8,9.8,4.4,49454.6,30517.2,,,,,,
568,ICME_MES_WINSLOW_20120409_01,MESSENGER,2012-04-09T05:13Z,2012-04-09T08:57Z,2012-04-10T08:21Z,0.462,41.54,-3.38,27.13,51.4,35.8,10.0,,,23.4,51.4,38.1,9.2,8.2,-39.0,22.1,-11.4,24.1,,,,,,,,,,,,,,,
569,ICME_Wind_NASA_20120405_01,Wind,2012-04-05T14:23Z,2012-04-05T19:41Z,2012-04-06T21:36Z,0.9903,-0.2,-6.28,31.22,12.2,9.3,1.7,341.8,13.0,25.92,12.2,9.6,1.6,3.4,-9.8,4.4,-1.3,5.1,341.0,14.1,9.5,1.8,0.4,9.5,2.4,33428.4,10046.7,345.3,3.5,14.5,4.6,2.9,0.9
570,ICME_STEREO_B_JIAN_20120329_01,STEREO-B,2012-03-29T23:25Z,2012-03-30T01:37Z,2012-03-30T08:30Z,1.0154,-118.67,0.89,9.08,14.7,8.6,2.4,635.5,53.6,6.88,14.7,9.2,2.4,-2.1,-9.7,4.6,3.7,4.7,660.1,30.9,-34.3,1.4,0.5,2.0,0.7,605726.1,276426.3,557.9,31.8,5.3,1.0,2.8,0.7
571,ICME_STEREO_B_JIAN_20120328_01,STEREO-B,2012-03-28T21:37Z,2012-03-28T23:10Z,2012-03-29T19:40Z,1.016,-118.64,1.02,22.05,36.0,16.6,8.1,581.7,48.4,20.5,36.0,16.0,8.1,-1.8,-21.1,10.7,-7.0,9.7,581.3,49.9,52.5,5.5,3.4,9.1,4.9,350602.1,147577.2,586.7,17.8,37.1,7.1,21.5,4.9
572,ICME_STEREO_B_JIAN_20120326_01,STEREO-B,2012-03-26T16:30Z,2012-03-26T17:45Z,2012-03-28T03:52Z,1.0173,-118.57,1.3,35.37,16.5,9.6,3.2,435.5,23.6,34.12,16.5,9.5,3.3,-1.3,-11.7,3.7,-4.9,3.1,434.7,23.5,42.3,3.9,1.4,12.0,2.9,119667.9,72183.0,457.9,12.0,25.5,3.5,8.9,1.3
573,ICME_STEREO_A_JIAN_20120319_01,STEREO-A,2012-03-19T19:17Z,2012-03-20T05:00Z,2012-03-20T14:45Z,0.9566,109.94,4.2,19.47,34.0,15.9,5.0,600.0,74.1,9.75,15.3,13.4,1.7,9.8,3.4,1.5,-6.0,5.4,643.4,30.7,50.7,2.1,1.2,3.1,1.7,103378.6,56472.1,555.9,78.9,27.6,26.2,12.5,12.0
574,ICME_STEREO_A_JIAN_20120318_01,STEREO-A,2012-03-18T19:31Z,2012-03-19T04:38Z,2012-03-19T16:00Z,0.9566,109.89,4.09,20.48,15.8,13.0,2.0,470.3,15.6,11.37,15.8,13.2,1.4,-3.5,-14.6,8.9,7.5,4.1,474.7,15.8,-8.5,3.5,2.3,9.2,6.3,68866.0,37500.2,464.7,13.3,18.2,4.9,6.6,2.0
575,ICME_STEREO_A_JIAN_20120315_01,STEREO-A,2012-03-15T22:31Z,2012-03-15T04:10Z,2012-03-18T06:00Z,0.9568,109.69,3.63,55.48,15.6,6.6,2.8,468.9,34.8,73.83,15.6,6.7,2.5,-1.2,-12.0,4.4,-2.7,3.0,467.6,32.3,-5.0,2.1,2.3,5.4,4.8,117795.1,144087.7,,,,,,
576,ICME_Wind_NASA_20120315_01,Wind,2012-03-15T12:35Z,2012-03-15T16:04Z,2012-03-16T14:10Z,0.9855,-0.24,-7.22,25.58,16.6,9.4,2.5,699.5,46.2,22.1,16.6,9.0,2.4,-0.4,-15.1,4.1,0.8,5.9,697.7,48.1,26.2,3.5,1.8,4.1,1.8,115731.6,96693.2,711.0,29.1,9.2,1.1,7.8,0.8
577,ICME_Wind_NASA_20120312_01,Wind,2012-03-12T08:28Z,2012-03-12T16:19Z,2012-03-14T02:52Z,0.9848,-0.24,-7.28,42.4,29.2,7.6,4.0,600.9,79.5,34.55,11.4,6.6,1.9,-0.6,-7.0,1.9,2.2,2.9,625.8,65.7,-1.3,0.7,0.7,1.0,0.7,157436.2,254971.7,493.1,26.2,20.3,11.3,8.2,4.9
578,ICME_MES_WINSLOW_20120311_01,MESSENGER,2012-03-11T05:34Z,2012-03-11T06:31Z,2012-03-11T12:18Z,0.3312,-38.71,0.92,6.73,61.1,43.5,9.6,,,5.78,61.1,44.0,9.7,-15.6,-50.1,15.5,-28.6,17.8,,,,,,,,,,,,,,,
579,ICME_STEREO_B_JIAN_20120310_01,STEREO-B,2012-03-10T21:17Z,2012-03-11T01:34Z,2012-03-12T21:51Z,1.027,-117.87,3.12,48.57,8.8,6.4,1.5,587.7,83.5,44.28,8.6,6.5,1.4,-1.5,-6.9,3.5,-0.1,3.8,579.1,82.4,123.9,1.0,0.9,2.2,2.6,67251.3,58828.2,677.6,8.7,4.0,0.8,3.1,0.6
580,ICME_STEREO_B_JIAN_20120308_01,STEREO-B,2012-03-08T13:36Z,2012-03-09T01:00Z,2012-03-09T11:30Z,1.0284,-117.75,3.34,21.9,34.5,8.0,6.8,700.2,25.5,10.5,5.7,4.5,0.4,-3.0,-5.2,1.2,2.8,0.8,711.3,13.6,12.0,0.5,0.1,0.6,0.2,176290.2,93831.5,689.6,29.5,4.8,2.9,3.8,2.4
581,ICME_Wind_NASA_20120308_01,Wind,2012-03-08T10:32Z,2012-03-08T19:55Z,2012-03-11T07:26Z,0.984,-0.23,-7.32,68.9,30.4,8.9,5.9,591.4,98.4,59.52,24.6,8.5,5.8,-3.3,-18.5,6.8,-1.2,5.2,576.7,96.9,98.7,1.6,1.6,2.5,1.9,134790.3,336849.9,683.7,40.5,12.0,4.3,9.5,4.1
582,ICME_VEX_SGOOD_20120307_01,VEX,2012-03-07T13:26Z,2012-03-07T20:13Z,2012-03-08T11:42Z,0.7187,-57.45,-2.26,22.27,50.4,17.0,5.6,,,15.48,22.3,15.3,2.1,-1.2,-11.6,2.9,-0.2,4.2,,,,,,,,,,,,,,,
583,ICME_MES_WINSLOW_20120307_01,MESSENGER,2012-03-07T04:37Z,2012-03-07T06:10Z,2012-03-07T14:52Z,0.3154,-57.79,2.13,10.25,129.5,89.0,27.0,,,8.7,129.5,88.4,28.1,-3.5,-32.3,8.8,1.2,18.0,,,,,,,,,,,,,,,
584,ICME_MES_WINSLOW_20120305_01,MESSENGER,2012-03-05T12:28Z,2012-03-05T13:15Z,2012-03-06T03:16Z,0.311,-66.51,2.57,14.8,111.5,56.0,18.5,,,14.02,106.5,53.7,16.2,-8.0,-57.9,14.6,9.6,21.5,,,,,,,,,,,,,,,
585,ICME_MES_WINSLOW_20120304_01,MESSENGER,2012-03-04T10:34Z,2012-03-04T14:36Z,2012-03-05T07:16Z,0.3093,-71.44,2.78,20.7,89.2,48.0,14.2,,,16.67,82.1,42.1,8.8,-0.5,-46.8,27.0,23.4,13.0,,,,,,,,,,,,,,,
586,ICME_STEREO_A_JIAN_20120304_01,STEREO-A,2012-03-04T10:34Z,2012-03-04T10:34Z,2012-03-04T22:00Z,0.9573,109.23,2.31,11.43,12.1,9.4,2.0,409.4,9.8,11.43,12.1,9.4,2.0,8.0,0.7,1.6,2.4,3.7,409.4,9.8,11.7,2.0,0.8,7.1,2.6,20307.9,5303.5,,,,,,
587,ICME_STEREO_A_JIAN_20120303_01,STEREO-A,2012-03-03T10:00Z,2012-03-03T10:00Z,2012-03-03T18:00Z,0.9573,109.2,2.17,8.0,16.3,13.6,1.1,397.8,20.0,8.0,16.3,13.6,1.1,-3.7,-11.3,2.8,12.1,1.1,397.8,20.0,4.2,1.3,0.8,4.9,2.7,33804.7,13199.9,,,,,,
588,ICME_VEX_SGOOD_20120301_01,VEX,2012-03-01T13:37Z,2012-03-01T21:26Z,2012-03-02T13:21Z,0.7191,-61.08,-1.7,23.73,32.2,17.1,5.1,,,15.92,32.2,20.5,2.3,-9.0,-21.5,7.2,12.2,5.7,,,,,,,,,,,,,,,
589,ICME_Wind_NASA_20120226_01,Wind,2012-02-26T20:59Z,2012-02-27T17:59Z,2012-03-01T05:45Z,0.9819,-0.19,-7.29,80.77,14.9,8.6,3.0,449.0,23.7,59.77,14.9,9.3,3.1,1.5,-12.4,4.2,-3.7,5.7,443.0,22.3,17.0,2.1,0.8,6.4,2.5,42657.7,29819.3,466.0,18.7,13.7,2.1,5.0,0.9
590,ICME_STEREO_A_JIAN_20120221_01,STEREO-A,2012-02-21T05:05Z,2012-02-21T05:05Z,2012-02-21T09:15Z,0.9581,108.83,0.7,4.17,23.3,20.5,2.0,361.3,10.7,4.17,23.3,20.5,2.0,-20.0,-23.3,2.7,-2.8,1.6,361.3,10.7,16.2,1.5,0.4,6.7,1.7,46628.2,19945.4,,,,,,
591,ICME_Wind_NASA_20120214_01,Wind,2012-02-14T07:11Z,2012-02-14T20:52Z,2012-02-16T04:48Z,0.9793,-0.09,-6.9,45.62,9.8,7.8,1.2,383.0,15.1,31.93,9.8,8.3,0.7,-3.1,-8.7,5.1,4.0,3.7,378.1,14.2,38.1,1.4,0.4,5.7,1.7,26376.8,14677.0,394.3,10.4,10.2,2.3,2.6,0.6
592,ICME_VEX_SGOOD_20120212_01,VEX,2012-02-12T06:12Z,2012-02-12T06:12Z,2012-02-12T13:31Z,0.721,-72.23,0.3,7.32,21.9,18.8,2.0,,,7.32,21.9,18.8,2.0,3.9,-8.7,3.6,12.1,4.4,,,,,,,,,,,,,,,
593,ICME_MES_WINSLOW_20120206_01,MESSENGER,2012-02-06T23:30Z,2012-02-07T00:49Z,2012-02-07T09:08Z,0.4144,179.59,-0.66,9.63,61.6,50.9,5.3,,,8.32,61.6,52.0,4.6,-1.6,-39.6,15.9,12.2,45.8,,,,,,,,,,,,,,,
594,ICME_VEX_SGOOD_20120201_01,VEX,2012-02-01T21:07Z,2012-02-01T21:07Z,2012-02-02T13:24Z,0.7223,-78.36,1.37,16.28,30.7,19.4,2.6,,,16.28,30.7,19.4,2.6,11.5,0.4,3.3,-1.6,9.4,,,,,,,,,,,,,,,
595,ICME_STEREO_B_JIAN_20120130_01,STEREO-B,2012-01-30T11:07Z,2012-01-30T11:07Z,2012-01-31T04:51Z,1.0549,-114.36,6.51,17.73,7.8,5.4,0.8,407.2,21.8,17.73,7.8,5.4,0.8,-0.6,-5.7,2.2,3.5,1.8,407.2,21.8,9.5,2.5,0.6,8.8,1.4,117469.5,39665.8,,,,,,
596,ICME_STEREO_A_JIAN_20120129_01,STEREO-A,2012-01-29T13:04Z,2012-01-29T13:04Z,2012-01-31T12:00Z,0.96,108.24,-2.31,46.93,49.2,12.9,10.8,532.3,57.6,46.93,49.2,12.9,10.8,4.7,-15.4,8.9,0.4,9.9,532.3,57.6,25.7,5.1,6.1,10.0,12.3,188951.0,266207.7,,,,,,
597,ICME_STEREO_A_JIAN_20120125_01,STEREO-A,2012-01-25T22:10Z,2012-01-25T22:10Z,2012-01-26T22:00Z,0.9604,108.16,-2.77,23.83,8.7,7.0,0.9,505.4,47.1,23.83,8.7,7.0,0.9,1.8,-1.6,1.3,-3.3,1.2,505.4,47.1,67.3,1.9,0.7,4.4,1.4,66511.8,31439.3,,,,,,
598,ICME_Wind_MOESTL_20120124_01,Wind,2012-01-24T14:36Z,2012-01-25T07:31Z,2012-01-25T10:32Z,0.9762,0.09,-5.54,19.93,30.5,9.4,4.4,609.7,31.0,3.02,11.5,9.8,1.1,-5.6,-9.6,4.6,-3.7,4.3,604.9,7.5,-0.9,2.8,0.6,4.6,1.0,425578.5,95907.7,610.6,33.4,6.2,2.1,4.0,1.7
599,ICME_Wind_NASA_20120122_01,Wind,2012-01-22T05:33Z,2012-01-22T11:24Z,2012-01-22T17:59Z,0.9759,0.12,-5.28,12.43,30.9,21.8,5.1,413.4,17.8,6.58,26.6,20.2,4.1,-0.1,-11.1,6.8,12.9,3.1,409.5,8.3,7.6,7.2,2.9,25.9,10.4,76444.2,22138.1,417.7,23.6,40.3,16.5,11.7,4.6
600,ICME_Wind_NASA_20120121_01,Wind,2012-01-21T04:02Z,2012-01-21T04:04Z,2012-01-22T06:57Z,0.9757,0.13,-5.16,26.92,30.9,10.3,4.6,326.8,17.5,26.88,30.9,10.3,4.6,4.3,-6.5,7.8,5.5,3.6,326.8,17.5,-35.8,2.6,2.0,14.0,7.1,26165.5,17309.9,310.1,0.0,5.5,0.0,0.9,0.0
601,ICME_STEREO_B_JIAN_20120119_01,STEREO-B,2012-01-19T01:46Z,2012-01-19T01:46Z,2012-01-19T16:43Z,1.0622,-113.05,6.99,14.95,17.3,10.7,2.6,454.3,15.9,14.95,17.3,10.7,2.6,3.5,-14.0,5.6,1.6,7.5,454.3,15.9,4.8,3.2,1.1,9.2,3.3,96789.6,35616.7,,,,,,
